YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201408,88738,535137,1,.9,"NW","LAWRENCEVILLE",33.96,-83.99,3357600,8359400
201408,88738,535140,1,.9,"NW","POWDER SPGS",33.86,-84.68,3351600,8440800
201408,88738,535141,1,.58,"E","BUCKHEAD",33.57,-83.36,3334200,8321600
201408,88738,535143,1,.69,"S","UNION PT",33.61,-83.07,3336600,834200
201408,88738,535144,1,.69,"N","GREENSBORO",33.58,-83.18,3334800,8310800
201408,88738,535145,1,1.17,"E","VIDALIA",32.22,-82.4,3213200,8224000
201408,88738,535146,1,2.7,"NW","CHAPEL HILL",33.71,-84.75,3342600,8445000
201408,88738,535148,1,1.5,"SSE","ATLANTA",33.75,-84.39,3345000,8423400
201408,88738,535149,1,0,"N","SNELLVILLE",33.85,-84.02,3351000,841200
201408,88738,535151,1,0,"N","MONROE",33.78,-83.72,3346800,8343200
201408,88739,535147,1,1.79,"SW","GENESEE",46.5339,-116.9495,4632034,11656970
201408,88739,535147,2,8.33,"N","ONAWAY",47.0506,-116.8684,473036,11652104
201408,88739,535150,1,6.42,"SE","SANDERS",47.0254,-116.7188,471524,11643128
201408,88739,535150,2,1.64,"WNW","RAMSDELL",47.3566,-116.7036,4721396,11642216
201408,88739,535153,1,2.59,"S","CONKLING PARK",47.3826,-116.7751,4722956,11646506
201407,88597,534184,1,.35,"N","SCARFF",39.535,-76.429,3932100,7625740
201407,88597,534185,1,1.2,"SSW","BYNUM",39.5536,-76.3772,3933216,7622632
201407,88597,534186,1,1.27,"ENE","VALE",39.5385,-76.3788,3932310,7622728
201407,88597,534187,1,1.27,"ENE","FOREST HILL",39.587,-76.358,3935220,7621480
201407,88597,534188,1,.55,"NW","FOREST HILL",39.585,-76.3881,3935100,7623286
201407,88597,535770,1,1.41,"S","OLIVERS SHOP",38.4597,-76.8777,3827582,7652662
201407,88598,535608,1,1.61,"S","GREEN MT",38.497,-78.885,3829820,7853100
201407,88598,535609,1,1.17,"NE","CRESTHILL",38.7824,-77.9853,3846944,7759118
201407,88598,535611,1,1.23,"ENE","SPERRYVILLE",38.677,-78.229,3840620,7813740
201407,88598,535613,1,0,"N","SPERRYVILLE",38.67,-78.25,3840200,7815000
201407,88598,535616,1,2.16,"W","FIVE FORKS",38.65,-78.21,3839000,7812600
201407,88598,535618,1,.93,"SE","CASTLETON",38.5913,-78.1069,3835478,786414
201407,88598,535620,1,2.5,"N","SCOTTSVILLE",37.836,-78.496,3750160,7829760
201407,88598,535621,1,2.56,"N","SCOTTSVILLE",37.837,-78.501,3750220,7830060
201407,88598,535625,1,2.06,"SSW","WOODRIDGE",37.871,-78.459,3752260,7827540
201407,88598,535627,1,1.65,"WNW","SCOTTSVILLE",37.809,-78.528,3748540,7831680
201407,88598,535628,1,2.58,"S","WOODRIDGE",37.8633,-78.4585,3751798,7827510
201407,88598,535630,1,.83,"E","WOODRIDGE",37.898,-78.435,3753880,7826100
201407,88598,535632,1,1.28,"NNE","EASTHAM",38.0859,-78.4078,385154,7824468
201407,88598,535635,1,.83,"S","SHADWELL",38.008,-78.399,38480,7823940
201407,88598,535637,1,1.49,"SSE","RUGBY",38,-78.32,3800,7819200
201407,88598,535639,1,.96,"N","STANDARDSVILLE",38.3139,-78.4286,3818834,7825716
201407,88598,535641,1,.12,"WNW","BARBOURSVILLE",38.1708,-78.2819,3810248,7816914
201407,88598,535643,1,1.58,"NE","EHEART",38.2182,-78.3025,3813092,7818150
201407,88598,535654,1,2.26,"WSW","BURR HILL",38.332,-77.9048,3819920,7754288
201407,88598,535655,1,2.98,"NNE","EVERONA",38.3387,-77.9458,3820322,7756748
201407,88598,535656,1,.7,"N","CHANCELLORSVILLE",38.3101,-77.631,3818606,7737860
201407,88598,535659,1,1.04,"NW","MARYE",38.0905,-77.5938,385430,7735628
201407,88598,535660,1,1.04,"ENE","BERTHAVILLE",38.337,-77.103,3820220,776180
201407,88598,536701,1,1.64,"SSW","STANDARDSVILLE",38.2767,-78.4361,3816602,7826166
201407,88599,534189,1,0,"N","GLADSTONE",45.85,-87.02,4551000,871200
201407,88600,534190,1,0,"N","ROCK OF AGES LIGHT",47.77,-89.22,4746200,8913200
201407,88600,534191,1,1.67,"SE","KEWEENAW LOWER ENTRANCE LIGHT",46.95,-88.41,4657000,8824600
201407,88600,534192,1,.84,"SW","TRAVERSE BAY",47.18,-88.24,4710800,8814400
201407,88600,534466,1,1.67,"SE","KEWEENAW LOWER ENTRANCE LIGHT",46.95,-88.41,4657000,8824600
201407,88600,534467,1,0,"N","GRANITE ISLAND LIGHT",46.72,-87.41,4643200,8724600
201407,88600,534468,1,11.76,"N","MARQUETTE",46.72,-87.41,4643200,8724600
201407,88600,534469,1,0,"N","STANNARD ROCK LIGHT",47.18,-87.23,4710800,8713800
201407,88601,534303,1,0,"N","BLANCHARD",45.27,-69.58,4516200,6934800
201407,88601,534305,1,0,"N","GUILFORD",45.17,-69.38,4510200,6922800
201407,88601,534306,1,0,"N","DOVER FOXCROFT",45.18,-69.23,4510800,6913800
201407,88601,534307,1,0,"N","SEBEC",45.27,-69.12,4516200,697200
201407,88601,534309,1,0,"N","GREENVILLE",45.47,-69.6,4528200,6936000
201407,88601,534310,1,.69,"N","ABBOT VLG",45.19,-69.45,4511400,6927000
201407,88601,534314,1,2.5,"WNW","LINNEUS",46.04,-68.02,462400,681200
201407,88601,534316,1,1.5,"NNW","LINNEUS",46.0497,-67.9829,462982,6758974
201407,88601,534318,1,1.95,"S","NEW LIMERICK",46.072,-67.9446,464320,6756676
201407,88601,534320,1,2.03,"WNW","HODGDON",46.0636,-67.9076,463816,6754456
201407,88601,534328,1,2.28,"WNW","HODGDON",46.0662,-67.9113,463972,6754678
201407,88601,534334,1,2.59,"SSE","NEW LIMERICK",46.0646,-67.9321,463876,6755926
201407,88601,534335,1,1.68,"SW","DYER BROOK",46.06,-68.2,463600,6812000
201407,88601,534338,1,3.43,"WNW","LINNEUS",46.04,-68.04,462400,682400
201407,88601,534339,1,0,"N","MARS HILL",46.52,-67.87,4631200,6752200
201407,88601,534340,1,0,"N","MARS HILL",46.52,-67.87,4631200,6752200
201407,88601,534341,1,.46,"SW","BLAINE",46.4954,-67.877,4629724,6752620
201409,88602,534193,1,0,"N","VERDUN",36.5,-84.55,3630000,8433000
201409,88602,534194,1,.55,"E","HARROGATE",36.58,-83.64,3634800,8338400
201409,88602,534195,1,.89,"NE","SNEEDVILLE",36.54,-83.21,3632400,8312600
201407,88603,534196,1,.84,"NW","HIGH BRIDGE",46.39,-90.74,4623400,9044400
201407,88604,534197,1,3.63,"ESE","STANBERRY",45.98,-91.55,4558800,9133000
201407,88604,534198,1,2.37,"SE","STANBERRY",45.98,-91.58,4558800,9134800
201407,88604,534199,1,.48,"E","STONE LAKE",45.85,-91.54,4551000,9132400
201407,88604,534200,1,2.78,"WNW","BEAVER BROOK",45.79,-91.88,4547400,9152800
201407,88604,534201,1,.84,"SE","SPOONER",45.82,-91.89,4549200,9153400
201407,88605,534202,1,2.04,"SW","WILLARD",43.65,-84.15,4339000,849000
201407,88605,534203,1,0,"N","MIDLAND",43.62,-84.23,4337200,8413800
201407,88605,534204,1,2.12,"ENE","MIDLAND",43.63,-84.19,4337800,8411400
201407,88605,534205,1,3.3,"ENE","MIDLAND",43.64,-84.17,4338400,8410200
201407,88605,534212,1,1.47,"SSW","WILLARD",43.65,-84.13,4339000,847800
201407,88605,534213,1,1.5,"E","WILLARD",43.67,-84.09,4340200,845400
201407,88605,534214,1,2.86,"WNW","KAWKAWLIN",43.67,-84,4340200,8400
201407,88605,534215,1,2,"W","KAWKAWLIN",43.65,-83.99,4339000,8359400
201407,88605,534216,1,3.08,"ESE","BEAVER",43.69,-84.01,4341400,84600
201407,88605,534218,1,.85,"SW","BANGOR TOWNSHIP",43.66,-83.93,4339600,8355800
201407,88605,534219,1,2.88,"SW","KAWKAWLIN",43.62,-83.99,4337200,8359400
201407,88605,534220,1,0,"N","KAWKAWLIN",43.65,-83.95,4339000,8357000
201407,88605,534221,1,1.5,"W","TOBICO",43.68,-83.96,4340800,8357600
201407,88605,534223,1,2.13,"SSW","LINWOOD",43.7,-83.98,4342000,8358800
201407,88605,534224,1,.85,"NW","LINWOOD",43.74,-83.98,4344400,8358800
201407,88605,534225,1,1,"E","KAWKAWLIN",43.65,-83.93,4339000,8355800
201407,88605,534226,1,.5,"E","BAYSIDE",43.65,-83.87,4339000,8352200
201407,88605,534227,1,.85,"NW","BAYSIDE",43.66,-83.89,4339600,8353400
201407,88605,534228,1,2.81,"S","PINCONNING",43.81,-83.96,4348600,8357600
201407,88605,534229,1,1.47,"NNW","OAK GROVE",42.7,-83.93,4242000,8355800
201407,88605,534230,1,3.35,"ENE","HARTLAND",42.67,-83.69,4240200,8341400
201407,88605,534231,1,2.43,"SW","OLSON",43.61,-84.47,4336600,8428200
201407,88605,534232,1,.51,"E","CLYDE",42.68,-83.61,4240800,8336600
201407,88605,534233,1,1.23,"NW","HIGHLAND",42.64,-83.62,4238400,8337200
201407,88605,534234,1,1.67,"WNW","EAST HIGHLAND",42.66,-83.6,4239600,8336000
201407,88605,534235,1,1.67,"WNW","WHITE LAKE",42.69,-83.58,4241400,8334800
201407,88605,534236,1,.86,"NE","EAST HIGHLAND",42.66,-83.56,4239600,8333600
201407,88605,534237,1,2.54,"W","OXBOW",42.63,-83.52,4237800,8331200
201407,88605,534238,1,1.23,"NW","WHITE LAKE",42.69,-83.57,4241400,8334200
201407,88605,534239,1,2.06,"NW","OXBOW",42.65,-83.5,4239000,8330000
201407,88605,534240,1,2.46,"SW","OXBOW",42.61,-83.51,4236600,8330600
201407,88605,534241,1,.86,"NE","CRESENT LAKE ESTATES",42.66,-83.39,4239600,8323400
201407,88605,534242,1,0,"N","CHESANING",43.18,-84.12,4310800,847200
201407,88605,534243,1,1.23,"SE","FOUR TOWNS",42.61,-83.38,4236600,8322800
201407,88605,534244,1,2.13,"ESE","NORTH LAKE",43.22,-83.39,4313200,8323400
201407,88605,534245,1,.51,"W","LATHRUP VLG",42.48,-83.26,4228800,8315600
201407,88605,534246,1,1.72,"NE","CENTER LINE",42.49,-83.01,4229400,83600
201409,88764,535243,1,1.29,"WNW","(EMP)EMPORIA MUNI AR",38.34,-96.2,3820400,9612000
201409,88764,535244,1,2.57,"ESE","OTTUMWA",38.26,-95.76,3815600,9545600
201409,88764,535245,1,.88,"SE","BURLINGTON",38.19,-95.74,3811400,9544400
201409,88764,535246,1,4.68,"SSE","BURLINGTON",38.14,-95.71,388400,9542600
201409,88764,535247,1,5.47,"E","BURLINGTON",38.19,-95.65,3811400,9539000
201409,88765,535248,1,3.85,"NE","LAMAR",39.29,-97.53,3917400,9731800
201409,88765,535249,1,.87,"SE","MINNEAPOLIS",39.12,-97.71,397200,9742600
201409,88765,535250,1,1.28,"ESE","MINNEAPOLIS",39.12,-97.7,397200,9742000
201409,88765,535251,1,3.81,"SSW","BROUGHTON",39.27,-97.08,3916200,974800
201409,88765,535252,1,.69,"N","ALLEN",38.66,-96.17,3839600,9610200
201409,88765,535253,1,0,"N","WAKEFIELD",39.22,-97.02,3913200,971200
201409,88765,535254,1,.54,"E","BENNINGTON",39.03,-97.59,391800,9735400
201409,88765,535255,1,4.34,"E","SHARPE",38.28,-95.6,3816800,9536000
201409,88765,535256,1,2.28,"ESE","SHARPE",38.27,-95.64,3816200,9538400
201409,88765,535257,1,3.74,"SW","OLPE",38.2296,-96.2159,3813776,9612954
201409,88765,535257,2,3.43,"SW","OLPE",38.2294,-96.2064,3813764,9612384
201409,88765,535257,3,6.96,"SSW","OLPE",38.1734,-96.2066,3810404,9612396
201409,88765,535257,4,7.06,"SSW","OLPE",38.1738,-96.2141,3810428,9612846
201409,88766,535258,1,.87,"SE","SENECA",39.82,-96.06,3949200,963600
201409,88766,535259,1,0,"N","WAMEGO MUNI ARPT",39.2,-96.27,3912000,9616200
201407,88892,537601,2,6.86,"NNW","ESCALANTE",37.8651,-111.6359,3751906,11138154
201407,88892,537601,3,.55,"ENE","ESCALANTE",37.7729,-111.5905,3746374,11135430
201407,88892,537601,4,1.32,"E","ESCALANTE",37.7726,-111.5761,3746356,11134566
201407,88892,537601,5,1.43,"ENE","ESCALANTE",37.7805,-111.5775,3746830,11134650
201407,88892,537603,1,9.95,"E","KANAB",37.04,-112.35,372400,11221000
201407,88892,537603,2,8.84,"E","KANAB",37.0407,-112.3702,372442,11222212
201407,88892,537603,3,9.01,"E","KANAB",37.0745,-112.3695,374470,11222170
201407,88892,537603,4,9.73,"E","KANAB",37.0708,-112.3555,374248,11221330
201407,88892,537608,1,3.74,"ENE","HILLSDALE",37.7454,-112.3196,3744724,11219176
201407,88892,537608,2,3.08,"ENE","HILLSDALE",37.7425,-112.3314,3744550,11219884
201407,88892,537608,3,2.82,"ENE","HILLSDALE",37.7301,-112.3301,3743806,11219806
201407,88892,537608,4,3.47,"ENE","HILLSDALE",37.7312,-112.318,3743872,11219080
201407,88892,537846,1,.55,"E","ENTERPRISE",37.57,-113.71,3734200,11342600
201407,88892,537846,2,.64,"NE","ENTERPRISE",37.5752,-113.7104,3734512,11342624
201407,88892,537846,3,.4,"NNE","ENTERPRISE",37.5753,-113.717,3734518,11343020
201407,88892,537846,4,.17,"E","ENTERPRISE",37.5701,-113.7169,3734206,11343014
201407,88893,535917,1,3.61,"NW","I-75 AT EXIT 29",31.02,-83.43,311200,8325800
201407,88894,535918,1,3.08,"E","WORTH",31.7481,-83.6177,3144886,8337062
201407,88894,535919,1,2.18,"NNE","ASHBURN",31.7262,-83.6294,3143572,8337764
201407,88894,535920,1,5.98,"SE","AMBOY",31.72,-83.52,3143200,8331200
201407,88895,536295,1,0,"N","BEACHTON",30.72,-84.13,3043200,847800
201407,88895,536296,1,.62,"E","THOMASVILLE",30.8288,-83.9696,3049728,8358176
201407,88895,536297,1,.9,"NNE","HOMESTEAD PARK",30.8509,-83.9817,3051054,8358902
201407,88895,536298,1,2.45,"NW","LAKELAND",31.0676,-83.0961,314056,835766
201407,88895,536299,1,5.55,"WSW","BARRETTS",30.9691,-83.2765,3058146,8316590
201407,88895,536300,1,.92,"WSW","I-75 AT EXIT 29",30.9844,-83.394,3059064,8323640
201407,88895,536301,1,1.82,"SW","BARRETTS",30.98,-83.21,3058800,8312600
201407,88896,536302,1,.49,"ESE","DURHAM",30.4567,-85.0627,3027402,853762
201407,88896,536303,1,.91,"NW","BLOXHAM",30.39,-84.63,3023400,8437800
201407,88896,536304,1,.75,"WNW","MACON COMMUNITY PARK",30.4943,-84.2815,3029658,8416890
201407,88896,536305,1,2.33,"NNW","BAUM",30.5219,-84.1029,3031314,846174
201408,88899,535921,1,2,"SE","PRINCETON",37.0995,-87.8443,375970,8750658
201408,88899,535922,1,0,"W","(PAH)BARKLEY ARPT PA",37.07,-88.77,374200,8846200
201408,88900,535923,1,2.87,"ENE","RINARD",38.5782,-88.418,3834692,8825080
201408,88901,535924,1,0,"N","MC LEANSBORO",38.1,-88.53,386000,8831800
201408,88901,535924,2,0,"N","BELL PRAIRIE CITY",38.22,-88.57,3813200,8834200
201408,88901,535924,3,0,"N","DAHLGREN",38.2,-88.68,3812000,8840800
201408,88901,535924,4,1.97,"WSW","FLINT",38.0632,-88.6652,383792,8839912
201408,88901,535925,1,0,"N","DIX",38.43,-88.93,3825800,8855800
201408,88901,535925,2,5,"E","MT VERNON",38.32,-88.8078,3819200,8848468
201408,88901,535926,1,0,"N","CARMI",38.08,-88.17,384800,8810200
201409,88902,535927,1,.94,"WSW","BOW VLY",42.7142,-97.2469,4242852,9714814
201409,88902,535928,1,.69,"N","COLERIDGE",42.51,-97.2,4230600,9712000
201409,88902,535929,1,1.02,"W","BLOOMFIELD",42.6,-97.65,4236000,9739000
201409,88902,535930,1,.51,"E","HARTINGTON",42.62,-97.26,4237200,9715600
201408,88903,535931,1,.19,"WSW","KEATON BEACH",29.819,-83.593,2949140,8335580
201407,88904,536306,1,0,"N","HOSFORD",30.39,-84.79,3023400,8447400
201407,88904,536307,1,1.82,"W","LAKE TALQUIN",30.44,-84.5806,3026400,8434836
201407,88904,536308,1,3.06,"ESE","DRIFTON",30.48,-83.83,3028800,8349800
201407,88904,536309,1,4.76,"E","MONTICELLO",30.54,-83.79,3032400,8347400
201407,88905,536310,1,0,"N","CAMPBELLTON",30.95,-85.4,3057000,8524000
201407,88905,536310,2,0,"N","MARIANNA",30.77,-85.23,3046200,8513800
201407,88905,536311,1,3.73,"SSW","GRAND RIDGE",30.6598,-85.0433,3039588,852598
201407,88905,536313,1,.6,"W","SELMAN",30.53,-85.03,3031800,851800
201407,88905,536314,1,1.35,"ENE","ALTHA",30.5741,-85.0978,3034446,855868
201407,88905,536315,1,0,"N","GRETNA",30.61,-84.66,3036600,8439600
201407,88905,536316,1,1.58,"WNW","MACON COMMUNITY PARK",30.5004,-84.2937,3030024,8417622
201407,88906,535932,1,2.4,"NNE","CIBOLO",29.58,-98.21,2934800,9812600
201408,88909,535949,1,.86,"NE","SHELBYVILLE",42.61,-85.62,4236600,8537200
201408,88909,535951,1,0,"N","SOUTH HAVEN",42.4,-86.27,4224000,8616200
201408,88909,535953,1,1.23,"NW","DE WITT",42.84,-84.57,4250400,8434200
201407,88910,535950,1,2.26,"WNW","MILESVILLE",36.3073,-79.4595,3618438,7927570
201407,88910,535952,1,1.33,"WNW","SEMORA",36.5064,-79.1725,3630384,7910350
201408,88911,535954,1,2.13,"NNW","SEBEWA CORNERS",42.83,-84.98,4249800,8458800
201408,88911,535955,1,1.47,"SSW","MILO",42.43,-85.44,4225800,8526400
201408,88911,535956,1,0,"N","GULL LAKE",42.38,-85.4,4222800,8524000
201407,88912,535961,1,3.21,"SSW","EAST MADISON",43.8283,-71.1085,4349698,716510
201407,88913,535959,1,.51,"W","BUCKINGHAM",37.5494,-78.5593,3732964,7833558
201407,88913,535959,2,.98,"NNE","ENONVILLE",37.5122,-78.5109,3730732,7830654
201407,88913,535962,1,4.63,"ESE","ALPHA",37.5449,-78.3481,3732694,7820886
201407,88913,535963,1,2.72,"SSE","ARVONIA",37.6417,-78.3184,3738502,7819104
201407,88913,535963,2,3.21,"SSE","ARVONIA",37.64,-78.3,3738400,7818000
201407,88913,535967,1,0,"N","IVANHOE",36.83,-80.95,3649800,8057000
201407,88913,535970,1,1.08,"NE","SIMPKINSTOWN",37.0309,-80.5661,371854,8033966
201408,88914,535957,1,0,"N","OKEMOS",42.72,-84.42,4243200,8425200
201408,88914,535958,1,0,"N","SOUTH HAVEN",42.4,-86.27,4224000,8616200
201408,88914,535960,1,.86,"SW","HOLLAND",42.77,-86.13,4246200,867800
201407,88915,535965,1,2.71,"ENE","SOUTH BRIDGTON",43.9913,-70.6477,4359478,7038862
201407,88916,535969,1,3.37,"E","WHITEHALL",45.87,-112.03,4552200,1121800
201407,88916,535969,2,3.5,"E","WHITEHALL",45.87,-112.0273,4552200,1121638
201407,88916,535969,3,3.5,"ENE","WHITEHALL",45.8894,-112.0328,4553364,1121968
201407,88916,535969,4,3.37,"ENE","WHITEHALL",45.8887,-112.0353,4553322,1122118
201407,88916,535971,1,0,"N","FLOWEREE",47.73,-111.03,4743800,1111800
201407,88916,535972,1,3.73,"NNW","FLOWEREE",47.78,-111.06,4746800,1113600
201407,88916,535975,1,5.53,"N","LOMA",48.01,-110.5,48600,11030000
201407,88917,535981,1,12.51,"S","FT BELKNAP AGENCY",48.3,-108.72,4818000,10843200
201407,88917,535983,1,6.79,"NNE","BABB",48.94,-113.37,4856400,11322200
201407,88917,535986,1,5.99,"E","HAVRE",48.54,-109.55,4832400,10933000
201407,88917,535988,1,.91,"W","CHINOOK",48.58,-109.25,4834800,10915000
201407,88917,535990,1,1.15,"NE","ZURICH",48.59,-109.01,4835400,109600
201407,88917,535991,1,1.15,"NE","ZURICH",48.59,-109.01,4835400,109600
201407,88917,535992,1,.83,"SSW","CHESTER",48.51,-110.96,4830600,11057600
201407,88917,535994,1,12.51,"S","FT BELKNAP AGENCY",48.3,-108.72,4818000,10843200
201407,88917,535998,1,12.51,"S","FT BELKNAP AGENCY",48.3,-108.72,4818000,10843200
201407,88918,535980,1,0,"N","ENFIELD",41.97,-72.57,4158200,7234200
201407,88918,535982,1,0,"N","SOMERS",41.98,-72.45,4158800,7227000
201407,88919,535984,1,0,"N","MERRIMACK",42.87,-71.48,4252200,7128800
201407,88919,535985,1,.51,"E","MANCHESTER",42.98,-71.44,4258800,7126400
201407,88920,535997,1,1.67,"W","NONQUITT",41.5487,-70.9822,4132922,7058932
201407,88920,535997,2,.66,"NW","KNOLLMERE",41.6373,-70.8781,4138238,7052686
201406,88083,531670,1,1.33,"WSW","HALE",44.3722,-83.8247,4422332,8349482
201406,88083,531670,2,.31,"ESE","HALE",44.3787,-83.7941,4422722,8347646
201408,88084,531759,1,.15,"SW","CLEARWATER BEACH",27.9783,-82.8317,2758698,8249902
201408,88084,531766,1,12.1,"N","CLEARWATER BEACH",28.1533,-82.8012,289198,8248072
201408,88084,531767,1,5.94,"W","MIDDLE TAMPA BAY",27.7651,-82.627,2745906,8237620
201408,88084,531768,1,3.58,"E","OLD TAMPA BAY",27.8492,-82.5215,2750952,8231290
201408,88084,531769,1,9.13,"NNE","OLD TAMPA BAY",27.9755,-82.5333,2758530,8231998
201408,88084,531770,1,70.69,"N","OLD TAMPA BAY",28.864,-82.735,2851840,8244100
201408,88084,531770,2,67.76,"N","OLD TAMPA BAY",28.817,-82.766,2849020,8245960
201408,88085,531675,1,1.5,"SSW","BOUSE",33.91,-114.01,3354600,114600
201408,88085,531675,2,8.86,"NW","BRENDA",33.754,-114.0559,3345240,1143354
201408,88085,531675,3,3.51,"NNE","VICKSBURG",33.7986,-113.7318,3347916,11343908
201408,88085,531675,4,7.79,"ENE","BOUSE",33.9764,-113.876,3358584,11352560
201406,88086,531671,1,.34,"E","DRUMMOND IS",46.0201,-83.7429,461206,8344574
201406,88086,531673,1,.13,"E","ST IGNACE ARPT",45.8798,-84.7273,4552788,8443638
201406,88086,531673,2,.28,"WSW","MACKINAC IS ARPT",45.8688,-84.6356,4552128,8438136
201406,88087,531676,1,2.07,"S","LUPTON",44.4,-84.02,4424000,841200
201408,88088,531683,1,4.06,"E","(IPL)IMPERIAL CO ARP",32.83,-115.5,3249800,11530000
201408,88088,531684,1,0,"N","PALO VERDE",33.43,-114.73,3325800,11443800
201409,88398,543283,3,2.45,"SE","ATLANTIC",41.3753,-94.9861,4122518,9459166
201409,88398,543283,4,1.49,"SSW","ATLANTIC",41.3794,-95.0287,4122764,951722
201409,88398,543286,1,.81,"NE","CUMMING",41.4876,-93.758,4129256,9345480
201409,88398,543286,2,2.33,"ESE","HARTFORD",41.4571,-93.3783,4127426,9322698
201409,88398,543286,3,.9,"SSW","LACONA",41.1874,-93.3843,4111244,9323058
201409,88398,543286,4,1.64,"W","NEW VIRGINIA",41.1807,-93.7614,4110842,9345684
201409,88398,543289,1,2,"S","LEON",40.7011,-93.73,4042066,9343800
201409,88398,543292,1,1.9,"SW","WINTERSET",41.3088,-94.0433,4118528,942598
201409,88398,543292,2,3.5,"SSW","WINTERSET",41.2827,-94.044,4116962,942640
201409,88398,543292,3,4.65,"SSW","WINTERSET",41.2729,-94.0675,4116374,944050
201409,88398,543292,4,4.69,"SW","WINTERSET",41.2791,-94.0797,4116746,944782
201409,88398,543294,1,7.43,"WNW","WESTERVILLE",40.8826,-94.0856,4052956,945136
201409,88398,543294,2,6.63,"W","WESTERVILLE",40.8362,-94.0756,4050172,944536
201409,88398,543294,3,3.51,"ENE","KNOWLTON",40.8403,-94.2684,4050418,9416104
201409,88398,543294,4,4.45,"WNW","TINGLEY",40.882,-94.274,4052920,9416440
201409,88398,543350,1,6.84,"NNW","MURRAY",41.1446,-94.0086,418676,94516
201409,88398,543350,2,2.16,"SW","HOPEVILLE",40.9044,-94.0036,4054264,94216
201409,88398,543350,3,7.58,"E","WELDON",40.9044,-93.585,4054264,9335100
201409,88398,543350,4,4.81,"E","LIBERTY",41.1407,-93.5783,418442,9334698
201409,88398,543353,1,.81,"NE","CUMMING",41.4876,-93.758,4129256,9345480
201409,88398,543353,2,2.34,"ESE","HARTFORD",41.4571,-93.3783,4127426,9322698
201409,88398,543353,3,.9,"SSW","LACONA",41.1874,-93.3843,4111244,9323058
201409,88398,543353,4,1.63,"W","NEW VIRGINIA",41.1807,-93.7614,4110842,9345684
201409,88398,543354,1,0,"N","LUCAS",41.03,-93.47,411800,9328200
201409,88398,543354,2,1.18,"E","LUCAS",41.031,-93.4475,411860,9326850
201409,88398,543354,3,1.49,"ESE","LUCAS",41.0185,-93.4458,411110,9326748
201409,88398,543354,4,.86,"S","LUCAS",41.0177,-93.4731,411062,9328386
201409,88398,543356,1,0,"N","LUCAS",41.03,-93.47,411800,9328200
201409,88398,543356,2,1.17,"E","LUCAS",41.031,-93.4475,411860,9326850
201409,88398,543356,3,1.49,"ESE","LUCAS",41.0185,-93.4458,411110,9326748
201409,88398,543356,4,.87,"S","LUCAS",41.0177,-93.4731,411062,9328386
201409,88398,543846,1,6.78,"N","CLEARFIELD",40.8981,-94.4686,4053886,9428116
201409,88398,543846,2,4.58,"NNE","ELLSTON",40.8872,-94.0557,4053232,943342
201409,88398,543846,3,8.15,"S","KELLERTON",40.5827,-94.034,4034962,942040
201409,88398,543846,4,4.29,"WSW","REDDING",40.5873,-94.4599,4035238,9427594
201409,88398,543847,1,3.3,"NW","WELLER",41.155,-93.093,419300,935580
201409,88398,543847,2,6.67,"NE","AVERY",41.1492,-92.6568,418952,9239408
201409,88398,543847,3,7.46,"ESE","SELECTION",40.9134,-92.6584,4054804,9239504
201409,88398,543847,4,4.42,"SW","MELROSE",40.9191,-93.0813,4055146,934878
201409,88398,543848,1,1.7,"ESE","EVANS",41.29,-92.7,4117400,9242000
201409,88398,543848,2,2.2,"ESE","BEACON",41.2696,-92.6899,4116176,9241394
201409,88398,543848,3,1.04,"W","UNIVERSITY PARK",41.2787,-92.65,4116722,9239000
201409,88398,543848,4,.99,"W","OSKALOOSA",41.3023,-92.6688,4118138,9240128
201409,88398,543857,1,1,"SE","FIFIELD",41.4192,-93.0171,4125152,931026
201409,88398,543857,2,.82,"W","OTLEY",41.4696,-93.0458,4128176,932748
201409,88398,543857,3,3.09,"NNE","RED ROCK",41.4718,-93.099,4128308,935940
201409,88398,543857,4,1.15,"ENE","RED ROCK",41.4372,-93.0999,4126232,935994
201409,88398,543858,1,4.2,"WNW","ASH GROVE",40.885,-92.6279,4053100,9237674
201409,88398,543858,2,4.78,"E","FLORIS",40.8752,-92.2289,4052512,9213734
201409,88398,543858,3,7.19,"SSE","PULASKI",40.6052,-92.2132,4036312,9212792
201409,88398,543858,4,4.49,"SSW","MARK",40.5956,-92.6268,4035736,9237608
201409,88398,543859,1,4.93,"SW","MARK",40.5953,-92.6404,4035718,9238424
201409,88398,543859,2,5.38,"WNW","ASH GROVE",40.892,-92.6487,4053520,9238922
201409,88398,543859,3,27.13,"WNW","PARIS",40.8884,-93.0688,4053304,934128
201409,88398,543859,4,26.89,"W","MARK",40.5925,-93.0872,4035550,935232
201409,88398,543940,1,3.69,"E","SANDYVILLE",41.38,-93.33,4122800,9319800
201409,88398,543940,2,4.96,"ENE","MILO",41.3041,-93.36,4118246,9321600
201409,88398,543940,3,1.73,"NW","MILO",41.3,-93.47,4118000,9328200
201409,88398,543940,4,1.73,"SW","ACKWORTH",41.35,-93.5,4121000,9330000
201409,88398,543940,5,4.71,"E","HARTFORD",41.48,-93.33,4128800,9319800
201409,88398,543941,1,.86,"SE","CHURCHVILLE",41.39,-93.76,4123400,9345600
